city_id,city,state_name,state_id,county_name,lat,lng,population,city_state_id
0,Arab,Alabama,AL,Marshall,34.3309,-86.4991,8405.0,"Arab, Alabama"
1,Attalla,Alabama,AL,Etowah,34.005,-86.1039,5885.0,"Attalla, Alabama"
2,Auburn,Alabama,AL,Lee,32.6087,-85.4903,76793.0,"Auburn, Alabama"
3,Bay Minette,Alabama,AL,Baldwin,30.893,-87.7912,9297.0,"Bay Minette, Alabama"
4,Chickasaw,Alabama,AL,Mobile,30.7715,-88.0793,5757.0,"Chickasaw, Alabama"
5,Citronelle,Alabama,AL,Mobile,31.0952,-88.2467,3919.0,"Citronelle, Alabama"
6,Creola,Alabama,AL,Mobile,30.8906,-88.0132,2119.0,"Creola, Alabama"
7,Cullman,Alabama,AL,Cullman,34.1775,-86.8407,16072.0,"Cullman, Alabama"
8,Daphne,Alabama,AL,Baldwin,30.6263,-87.8816,26578.0,"Daphne, Alabama"
9,Dauphin Island,Alabama,AL,Mobile,30.2525,-88.1438,1610.0,"Dauphin Island, Alabama"
10,Dora,Alabama,AL,Walker,33.7288,-87.0842,2429.0,"Dora, Alabama"
11,Fairhope,Alabama,AL,Baldwin,30.5209,-87.8813,22035.0,"Fairhope, Alabama"
12,Foley,Alabama,AL,Baldwin,30.3983,-87.665,19337.0,"Foley, Alabama"
13,Gordo,Alabama,AL,Pickens,33.3221,-87.904,1464.0,"Gordo, Alabama"
14,Hayden,Alabama,AL,Blount,33.8818,-86.7842,1516.0,"Hayden, Alabama"
15,Jasper,Alabama,AL,Walker,33.8508,-87.271,13584.0,"Jasper, Alabama"
16,Mobile,Alabama,AL,Mobile,30.6782,-88.1162,328610.0,"Mobile, Alabama"
17,Northport,Alabama,AL,Tuscaloosa,33.2586,-87.5993,25970.0,"Northport, Alabama"
18,Opelika,Alabama,AL,Lee,32.6612,-85.3769,30589.0,"Opelika, Alabama"
19,Orange Beach,Alabama,AL,Baldwin,30.2942,-87.5849,6130.0,"Orange Beach, Alabama"
20,Parrish,Alabama,AL,Walker,33.7323,-87.2802,1102.0,"Parrish, Alabama"
21,Phenix City,Alabama,AL,Russell,32.4585,-85.0253,36461.0,"Phenix City, Alabama"
22,Prichard,Alabama,AL,Mobile,30.7735,-88.1301,21618.0,"Prichard, Alabama"
23,Saraland,Alabama,AL,Mobile,30.8479,-88.1004,14561.0,"Saraland, Alabama"
24,Satsuma,Alabama,AL,Mobile,30.8578,-88.0631,6163.0,"Satsuma, Alabama"
25,Sumiton,Alabama,AL,Walker,33.7502,-87.0483,2514.0,"Sumiton, Alabama"
27,Alma,Arkansas,AR,Crawford,35.4919,-94.2165,5816.0,"Alma, Arkansas"
28,Amity,Arkansas,AR,Clark,34.2662,-93.4634,753.0,"Amity, Arkansas"
29,Arkadelphia,Arkansas,AR,Clark,34.1253,-93.0729,10670.0,"Arkadelphia, Arkansas"
30,Ash Flat,Arkansas,AR,Sharp,36.2365,-91.6067,1198.0,"Ash Flat, Arkansas"
31,Atkins,Arkansas,AR,Pope,35.2414,-92.9465,3031.0,"Atkins, Arkansas"
32,Augusta,Arkansas,AR,Woodruff,35.2865,-91.3614,2244.0,"Augusta, Arkansas"
33,Austin,Arkansas,AR,Lonoke,35.0058,-91.9895,3698.0,"Austin, Arkansas"
34,Bald Knob,Arkansas,AR,White,35.3123,-91.5709,2868.0,"Bald Knob, Arkansas"
35,Barling,Arkansas,AR,Sebastian,35.3284,-94.2791,4957.0,"Barling, Arkansas"
36,Batesville,Arkansas,AR,Independence,35.7687,-91.6227,10749.0,"Batesville, Arkansas"
37,Bay,Arkansas,AR,Craighead,35.7456,-90.5546,2341.0,"Bay, Arkansas"
38,Beebe,Arkansas,AR,White,35.0713,-91.8998,8131.0,"Beebe, Arkansas"
39,Bella Vista,Arkansas,AR,Benton,36.4667,-94.2707,28819.0,"Bella Vista, Arkansas"
40,Benton,Arkansas,AR,Saline,34.5776,-92.5713,36360.0,"Benton, Arkansas"
41,Bentonville,Arkansas,AR,Benton,36.3547,-94.2305,52070.0,"Bentonville, Arkansas"
42,Berryville,Arkansas,AR,Carroll,36.371,-93.5704,5594.0,"Berryville, Arkansas"
43,Blytheville,Arkansas,AR,Mississippi,35.9321,-89.9051,13735.0,"Blytheville, Arkansas"
46,Brookland,Arkansas,AR,Craighead,35.8991,-90.5767,3491.0,"Brookland, Arkansas"
47,Bryant,Arkansas,AR,Saline,34.6152,-92.4914,20563.0,"Bryant, Arkansas"
48,Cabot,Arkansas,AR,Lonoke,34.9766,-92.0274,26376.0,"Cabot, Arkansas"
49,Camden,Arkansas,AR,Ouachita,33.5672,-92.8467,10877.0,"Camden, Arkansas"
50,Cammack Village,Arkansas,AR,Pulaski,34.7808,-92.3449,887.0,"Cammack Village, Arkansas"
51,Caraway,Arkansas,AR,Craighead,35.7597,-90.3222,1219.0,"Caraway, Arkansas"
52,Carlisle,Arkansas,AR,Lonoke,34.7947,-91.7361,2248.0,"Carlisle, Arkansas"
53,Charleston,Arkansas,AR,Franklin,35.2948,-94.0484,2483.0,"Charleston, Arkansas"
54,Cherokee Village,Arkansas,AR,Sharp,36.2959,-91.5696,4883.0,"Cherokee Village, Arkansas"
55,Cherry Valley,Arkansas,AR,Cross,35.4028,-90.7536,702.0,"Cherry Valley, Arkansas"
56,Clinton,Arkansas,AR,Van Buren,35.5798,-92.4543,2538.0,"Clinton, Arkansas"
57,Conway,Arkansas,AR,Faulkner,35.0753,-92.4692,73279.0,"Conway, Arkansas"
58,Cotter,Arkansas,AR,Baxter,36.2819,-92.5212,1123.0,"Cotter, Arkansas"
59,Crossett,Arkansas,AR,Ashley,33.128,-91.9631,4890.0,"Crossett, Arkansas"
60,Decatur,Arkansas,AR,Benton,36.3402,-94.4578,1536.0,"Decatur, Arkansas"
61,Diamond City,Arkansas,AR,Boone,36.4574,-92.9129,982.0,"Diamond City, Arkansas"
62,Dover,Arkansas,AR,Pope,35.391,-93.1143,2400.0,"Dover, Arkansas"
63,Dumas,Arkansas,AR,Desha,33.8834,-91.4857,3850.0,"Dumas, Arkansas"
64,Earle,Arkansas,AR,Crittenden,35.2734,-90.4642,2174.0,"Earle, Arkansas"
66,Eureka Springs,Arkansas,AR,Carroll,36.4105,-93.745,2397.0,"Eureka Springs, Arkansas"
67,Fairfield Bay,Arkansas,AR,Van Buren,35.605,-92.2659,2343.0,"Fairfield Bay, Arkansas"
68,Farmington,Arkansas,AR,Washington,36.037,-94.2537,7166.0,"Farmington, Arkansas"
69,Fayetteville,Arkansas,AR,Washington,36.0714,-94.1661,350995.0,"Fayetteville, Arkansas"
70,Fort Smith,Arkansas,AR,Sebastian,35.3495,-94.3695,125306.0,"Fort Smith, Arkansas"
71,Gassville,Arkansas,AR,Baxter,36.2849,-92.4869,2515.0,"Gassville, Arkansas"
72,Gentry,Arkansas,AR,Benton,36.2571,-94.4908,3963.0,"Gentry, Arkansas"
73,Gillett,Arkansas,AR,Arkansas,34.1193,-91.3789,585.0,"Gillett, Arkansas"
74,Glenwood,Arkansas,AR,Pike,34.3278,-93.5308,1979.0,"Glenwood, Arkansas"
75,Gravette,Arkansas,AR,Benton,36.4291,-94.3712,3456.0,"Gravette, Arkansas"
76,Green Forest,Arkansas,AR,Carroll,36.3347,-93.431,2805.0,"Green Forest, Arkansas"
77,Greenbrier,Arkansas,AR,Faulkner,35.2289,-92.3836,5592.0,"Greenbrier, Arkansas"
78,Greenwood,Arkansas,AR,Sebastian,35.2134,-94.2408,9392.0,"Greenwood, Arkansas"
79,Greers Ferry,Arkansas,AR,Cleburne,35.5674,-92.1688,857.0,"Greers Ferry, Arkansas"
80,Gurdon,Arkansas,AR,Clark,33.9154,-93.1545,2099.0,"Gurdon, Arkansas"
81,Hackett,Arkansas,AR,Sebastian,35.1877,-94.4106,958.0,"Hackett, Arkansas"
82,Hamburg,Arkansas,AR,Ashley,33.2248,-91.7972,2647.0,"Hamburg, Arkansas"
83,Hardy,Arkansas,AR,Sharp,36.3189,-91.4794,765.0,"Hardy, Arkansas"
84,Harrisburg,Arkansas,AR,Poinsett,35.5637,-90.7216,2874.0,"Harrisburg, Arkansas"
85,Harrison,Arkansas,AR,Boone,36.2438,-93.1198,13124.0,"Harrison, Arkansas"
86,Haskell,Arkansas,AR,Saline,34.5095,-92.6406,4559.0,"Haskell, Arkansas"
87,Heber Springs,Arkansas,AR,Cleburne,35.4995,-92.0292,7156.0,"Heber Springs, Arkansas"
88,Highfill,Arkansas,AR,Benton,36.2767,-94.3237,1383.0,"Highfill, Arkansas"
89,Highland,Arkansas,AR,Sharp,36.2657,-91.5186,1232.0,"Highland, Arkansas"
90,Hot Springs,Arkansas,AR,Garland,34.4892,-93.0501,38697.0,"Hot Springs, Arkansas"
91,Hoxie,Arkansas,AR,Lawrence,36.036,-90.9736,2610.0,"Hoxie, Arkansas"
92,Jacksonville,Arkansas,AR,Pulaski,34.8807,-92.1304,28442.0,"Jacksonville, Arkansas"
93,Johnson,Arkansas,AR,Washington,36.1328,-94.1757,3719.0,"Johnson, Arkansas"
94,Jonesboro,Arkansas,AR,Craighead,35.8212,-90.6791,73631.0,"Jonesboro, Arkansas"
95,Judsonia,Arkansas,AR,White,35.277,-91.6411,2360.0,"Judsonia, Arkansas"
96,Lake City,Arkansas,AR,Craighead,35.8203,-90.4547,2556.0,"Lake City, Arkansas"
97,Lakeview,Arkansas,AR,Baxter,36.3739,-92.5387,972.0,"Lakeview, Arkansas"
99,Lavaca,Arkansas,AR,Sebastian,35.3342,-94.1798,2442.0,"Lavaca, Arkansas"
100,Lincoln,Arkansas,AR,Washington,35.949,-94.4174,2465.0,"Lincoln, Arkansas"
101,Little Flock,Arkansas,AR,Benton,36.3853,-94.1363,2776.0,"Little Flock, Arkansas"
102,Little Rock,Arkansas,AR,Pulaski,34.7256,-92.3577,446814.0,"Little Rock, Arkansas"
103,Lonoke,Arkansas,AR,Lonoke,34.7906,-91.9072,4206.0,"Lonoke, Arkansas"
104,Lowell,Arkansas,AR,Benton,36.2561,-94.1532,9433.0,"Lowell, Arkansas"
105,Magnolia,Arkansas,AR,Columbia,33.2775,-93.2261,11537.0,"Magnolia, Arkansas"
106,Malvern,Arkansas,AR,Hot Spring,34.3734,-92.8205,10886.0,"Malvern, Arkansas"
107,Mammoth Spring,Arkansas,AR,Fulton,36.4925,-91.5413,1117.0,"Mammoth Spring, Arkansas"
108,Mansfield,Arkansas,AR,Scott,35.0635,-94.2373,1199.0,"Mansfield, Arkansas"
109,Marianna,Arkansas,AR,Lee,34.7736,-90.7674,3472.0,"Marianna, Arkansas"
110,Marion,Arkansas,AR,Crittenden,35.2035,-90.2059,12371.0,"Marion, Arkansas"
111,Marked Tree,Arkansas,AR,Poinsett,35.5251,-90.4252,2277.0,"Marked Tree, Arkansas"
112,Marmaduke,Arkansas,AR,Greene,36.19,-90.385,1377.0,"Marmaduke, Arkansas"
113,Marshall,Arkansas,AR,Searcy,35.9084,-92.6459,1327.0,"Marshall, Arkansas"
114,Maumelle,Arkansas,AR,Pulaski,34.8522,-92.4,18193.0,"Maumelle, Arkansas"
115,Mayflower,Arkansas,AR,Faulkner,34.9688,-92.4224,2250.0,"Mayflower, Arkansas"
116,McGehee,Arkansas,AR,Desha,33.6278,-91.3953,3748.0,"McGehee, Arkansas"
117,McRae,Arkansas,AR,White,35.1119,-91.8253,690.0,"McRae, Arkansas"
118,Mena,Arkansas,AR,Polk,34.5812,-94.2369,5524.0,"Mena, Arkansas"
119,Mineral Springs,Arkansas,AR,Howard,33.8771,-93.9217,1051.0,"Mineral Springs, Arkansas"
120,Monette,Arkansas,AR,Craighead,35.8931,-90.3443,1514.0,"Monette, Arkansas"
121,Monticello,Arkansas,AR,Drew,33.6257,-91.7934,9392.0,"Monticello, Arkansas"
122,Morrilton,Arkansas,AR,Conway,35.1558,-92.7387,6638.0,"Morrilton, Arkansas"
123,Mountain Home,Arkansas,AR,Baxter,36.3351,-92.384,12463.0,"Mountain Home, Arkansas"
125,Nashville,Arkansas,AR,Howard,33.9418,-93.8516,4359.0,"Nashville, Arkansas"
126,Norfork,Arkansas,AR,Baxter,36.2099,-92.2803,572.0,"Norfork, Arkansas"
127,North Little Rock,Arkansas,AR,Pulaski,34.7807,-92.2371,66079.0,"North Little Rock, Arkansas"
128,Osceola,Arkansas,AR,Mississippi,35.6942,-89.9934,6786.0,"Osceola, Arkansas"
129,Paragould,Arkansas,AR,Greene,36.0555,-90.5149,28821.0,"Paragould, Arkansas"
130,Pea Ridge,Arkansas,AR,Benton,36.4495,-94.1218,5960.0,"Pea Ridge, Arkansas"
131,Perryville,Arkansas,AR,Perry,35.012,-92.803,1449.0,"Perryville, Arkansas"
132,Piggott,Arkansas,AR,Clay,36.3858,-90.2016,3579.0,"Piggott, Arkansas"
133,Pine Bluff,Arkansas,AR,Jefferson,34.2116,-92.0173,42323.0,"Pine Bluff, Arkansas"
134,Pottsville,Arkansas,AR,Pope,35.2312,-93.0654,3252.0,"Pottsville, Arkansas"
135,Prairie Grove,Arkansas,AR,Washington,35.9858,-94.3049,6236.0,"Prairie Grove, Arkansas"
136,Quitman,Arkansas,AR,Cleburne,35.3817,-92.2147,853.0,"Quitman, Arkansas"
138,Redfield,Arkansas,AR,Jefferson,34.4429,-92.1844,1327.0,"Redfield, Arkansas"
139,Rogers,Arkansas,AR,Benton,36.317,-94.1531,67787.0,"Rogers, Arkansas"
140,Rose Bud,Arkansas,AR,White,35.3249,-92.081,507.0,"Rose Bud, Arkansas"
141,Russellville,Arkansas,AR,Pope,35.2762,-93.1383,29227.0,"Russellville, Arkansas"
143,Salem,Arkansas,AR,Saline,34.6308,-92.5605,2163.0,"Salem, Arkansas"
144,Searcy,Arkansas,AR,White,35.2418,-91.7351,23673.0,"Searcy, Arkansas"
145,Shannon Hills,Arkansas,AR,Saline,34.6157,-92.4217,3914.0,"Shannon Hills, Arkansas"
146,Sherwood,Arkansas,AR,Pulaski,34.8507,-92.2029,31225.0,"Sherwood, Arkansas"
147,Siloam Springs,Arkansas,AR,Benton,36.1844,-94.5315,17031.0,"Siloam Springs, Arkansas"
148,Springdale,Arkansas,AR,Washington,36.1901,-94.1574,80433.0,"Springdale, Arkansas"
149,Stuttgart,Arkansas,AR,Arkansas,34.4952,-91.5487,8617.0,"Stuttgart, Arkansas"
151,Texarkana,Arkansas,AR,Miller,33.436,-93.9959,29864.0,"Texarkana, Arkansas"
152,Trumann,Arkansas,AR,Poinsett,35.677,-90.5259,7000.0,"Trumann, Arkansas"
153,Turrell,Arkansas,AR,Crittenden,35.3763,-90.2704,604.0,"Turrell, Arkansas"
154,Van Buren,Arkansas,AR,Crawford,35.4483,-94.3528,23600.0,"Van Buren, Arkansas"
155,Vilonia,Arkansas,AR,Faulkner,35.0807,-92.2088,4556.0,"Vilonia, Arkansas"
156,Waldron,Arkansas,AR,Scott,34.9022,-94.0953,3379.0,"Waldron, Arkansas"
157,Walnut Ridge,Arkansas,AR,Lawrence,36.0848,-90.9467,5104.0,"Walnut Ridge, Arkansas"
158,Ward,Arkansas,AR,Lonoke,35.0117,-91.9577,5195.0,"Ward, Arkansas"
159,Weiner,Arkansas,AR,Poinsett,35.6197,-90.9054,823.0,"Weiner, Arkansas"
160,West Fork,Arkansas,AR,Washington,35.9355,-94.18,2622.0,"West Fork, Arkansas"
161,West Memphis,Arkansas,AR,Crittenden,35.153,-90.1996,24656.0,"West Memphis, Arkansas"
162,White Hall,Arkansas,AR,Jefferson,34.2741,-92.1006,5017.0,"White Hall, Arkansas"
163,Wynne,Arkansas,AR,Cross,35.2322,-90.7897,7773.0,"Wynne, Arkansas"
165,Avondale,Arizona,AZ,Maricopa,33.3873,-112.3235,247103.0,"Avondale, Arizona"
166,Buckeye,Arizona,AZ,Maricopa,33.4314,-112.6429,74467.0,"Buckeye, Arizona"
167,Bullhead City,Arizona,AZ,Mohave,35.1205,-114.5461,40808.0,"Bullhead City, Arizona"
168,Camp Verde,Arizona,AZ,Yavapai,34.569,-111.856,11241.0,"Camp Verde, Arizona"
169,Casa Grande,Arizona,AZ,Pinal,32.9069,-111.7624,57318.0,"Casa Grande, Arizona"
170,Chandler,Arizona,AZ,Maricopa,33.2825,-111.8514,257076.0,"Chandler, Arizona"
171,Chino Valley,Arizona,AZ,Yavapai,34.7594,-112.412,11362.0,"Chino Valley, Arizona"
172,Clarkdale,Arizona,AZ,Yavapai,34.7501,-112.0555,4367.0,"Clarkdale, Arizona"
173,Coolidge,Arizona,AZ,Pinal,32.9363,-111.5254,13016.0,"Coolidge, Arizona"
174,Cottonwood,Arizona,AZ,Yavapai,34.7195,-112.0016,12228.0,"Cottonwood, Arizona"
175,El Mirage,Arizona,AZ,Maricopa,33.5905,-112.3271,35702.0,"El Mirage, Arizona"
176,Florence,Arizona,AZ,Pinal,33.059,-111.4209,26777.0,"Florence, Arizona"
177,Gilbert,Arizona,AZ,Maricopa,33.31,-111.7463,248349.0,"Gilbert, Arizona"
178,Glendale,Arizona,AZ,Maricopa,33.5791,-112.2311,250290.0,"Glendale, Arizona"
179,Globe,Arizona,AZ,Gila,33.387,-110.7513,7351.0,"Globe, Arizona"
180,Goodyear,Arizona,AZ,Maricopa,33.2614,-112.3622,83519.0,"Goodyear, Arizona"
181,Kingman,Arizona,AZ,Mohave,35.217,-114.0105,30433.0,"Kingman, Arizona"
182,Lake Havasu City,Arizona,AZ,Mohave,34.5006,-114.3113,55463.0,"Lake Havasu City, Arizona"
183,Mammoth,Arizona,AZ,Pinal,32.6853,-110.7292,1527.0,"Mammoth, Arizona"
184,Marana,Arizona,AZ,Pima,32.4355,-111.1558,47164.0,"Marana, Arizona"
186,Mesa,Arizona,AZ,Maricopa,33.4015,-111.7178,508918.0,"Mesa, Arizona"
187,Nogales,Arizona,AZ,Santa Cruz,31.3624,-110.9336,20182.0,"Nogales, Arizona"
188,Oro Valley,Arizona,AZ,Pima,32.4208,-110.9767,45303.0,"Oro Valley, Arizona"
189,Page,Arizona,AZ,Coconino,36.9426,-111.5071,7551.0,"Page, Arizona"
190,Paradise Valley,Arizona,AZ,Maricopa,33.5434,-111.9595,14502.0,"Paradise Valley, Arizona"
191,Payson,Arizona,AZ,Gila,34.2433,-111.3195,15708.0,"Payson, Arizona"
192,Peoria,Arizona,AZ,Maricopa,33.7843,-112.2989,172109.0,"Peoria, Arizona"
193,Phoenix,Arizona,AZ,Maricopa,33.5722,-112.0892,4187723.0,"Phoenix, Arizona"
194,Pima,Arizona,AZ,Graham,32.8886,-109.8437,2523.0,"Pima, Arizona"
195,Prescott,Arizona,AZ,Yavapai,34.5849,-112.4473,43463.0,"Prescott, Arizona"
196,Prescott Valley,Arizona,AZ,Yavapai,34.598,-112.3185,97901.0,"Prescott Valley, Arizona"
197,Sahuarita,Arizona,AZ,Pima,31.9323,-110.9654,30679.0,"Sahuarita, Arizona"
198,Scottsdale,Arizona,AZ,Maricopa,33.6872,-111.8651,254995.0,"Scottsdale, Arizona"
199,Show Low,Arizona,AZ,Navajo,34.2671,-110.0384,11280.0,"Show Low, Arizona"
200,South Tucson,Arizona,AZ,Pima,32.1955,-110.9692,5692.0,"South Tucson, Arizona"
201,Superior,Arizona,AZ,Pinal,33.2851,-111.1109,3120.0,"Superior, Arizona"
202,Surprise,Arizona,AZ,Maricopa,33.6815,-112.4515,139007.0,"Surprise, Arizona"
203,Tempe,Arizona,AZ,Maricopa,33.3881,-111.9319,191607.0,"Tempe, Arizona"
204,Tolleson,Arizona,AZ,Maricopa,33.4484,-112.256,7340.0,"Tolleson, Arizona"
205,Tucson,Arizona,AZ,Pima,32.1541,-110.8787,883127.0,"Tucson, Arizona"
206,Wickenburg,Arizona,AZ,Maricopa,33.9837,-112.7669,7708.0,"Wickenburg, Arizona"
207,Williams,Arizona,AZ,Coconino,35.2476,-112.1834,3234.0,"Williams, Arizona"
208,Winslow,Arizona,AZ,Navajo,35.0243,-110.7095,9505.0,"Winslow, Arizona"
209,Adelanto,California,CA,San Bernardino,34.5814,-117.4397,34238.0,"Adelanto, California"
210,Agoura Hills,California,CA,Los Angeles,34.151,-118.7609,20269.0,"Agoura Hills, California"
211,Alameda,California,CA,Alameda,37.7668,-122.267,79827.0,"Alameda, California"
212,Albany,California,CA,Alameda,37.8897,-122.3018,20145.0,"Albany, California"
213,Alhambra,California,CA,Los Angeles,34.084,-118.1355,84509.0,"Alhambra, California"
214,Aliso Viejo,California,CA,Orange,33.5792,-117.7289,50385.0,"Aliso Viejo, California"
215,American Canyon,California,CA,Napa,38.1796,-122.2583,20256.0,"American Canyon, California"
216,Anaheim,California,CA,Orange,33.839,-117.8574,353085.0,"Anaheim, California"
217,Anderson,California,CA,Shasta,40.4497,-122.295,10479.0,"Anderson, California"
218,Antioch,California,CA,Contra Costa,37.9787,-121.796,313532.0,"Antioch, California"
219,Apple Valley,California,CA,San Bernardino,34.5352,-117.2109,73339.0,"Apple Valley, California"
220,Arcadia,California,CA,Los Angeles,34.1342,-118.0373,57053.0,"Arcadia, California"
221,Arroyo Grande,California,CA,San Luis Obispo,35.1241,-120.5845,17924.0,"Arroyo Grande, California"
222,Artesia,California,CA,Los Angeles,33.8676,-118.0805,16456.0,"Artesia, California"
223,Arvin,California,CA,Kern,35.1944,-118.8306,21220.0,"Arvin, California"
224,Atascadero,California,CA,San Luis Obispo,35.4827,-120.6858,30444.0,"Atascadero, California"
225,Atherton,California,CA,San Mateo,37.454,-122.2031,7060.0,"Atherton, California"
226,Auburn,California,CA,Placer,38.895,-121.0777,14104.0,"Auburn, California"
227,Avalon,California,CA,Los Angeles,33.3342,-118.3315,3738.0,"Avalon, California"
228,Azusa,California,CA,Los Angeles,34.1386,-117.9124,49584.0,"Azusa, California"
229,Bakersfield,California,CA,Kern,35.3529,-119.0359,556892.0,"Bakersfield, California"
230,Baldwin Park,California,CA,Los Angeles,34.0829,-117.9722,75659.0,"Baldwin Park, California"
231,Banning,California,CA,Riverside,33.946,-116.8992,30276.0,"Banning, California"
232,Barstow,California,CA,San Bernardino,34.8661,-117.0471,23547.0,"Barstow, California"
233,Beaumont,California,CA,Riverside,33.9076,-116.9766,48272.0,"Beaumont, California"
234,Bell,California,CA,Los Angeles,33.9801,-118.1798,35301.0,"Bell, California"
235,Bell Gardens,California,CA,Los Angeles,33.9663,-118.155,41770.0,"Bell Gardens, California"
236,Bellflower,California,CA,Los Angeles,33.888,-118.1271,76339.0,"Bellflower, California"
237,Belmont,California,CA,San Mateo,37.5154,-122.2953,26963.0,"Belmont, California"
238,Belvedere,California,CA,Marin,37.8735,-122.4662,2246.0,"Belvedere, California"
239,Benicia,California,CA,Solano,38.0725,-122.1526,28158.0,"Benicia, California"
240,Berkeley,California,CA,Alameda,37.8722,-122.276,123065.0,"Berkeley, California"
241,Beverly Hills,California,CA,Los Angeles,34.0786,-118.4021,33709.0,"Beverly Hills, California"
242,Blythe,California,CA,Riverside,33.6219,-114.6195,19747.0,"Blythe, California"
243,Bradbury,California,CA,Los Angeles,34.1536,-117.9684,825.0,"Bradbury, California"
244,Brea,California,CA,Orange,33.9254,-117.8655,44182.0,"Brea, California"
245,Brentwood,California,CA,Contra Costa,37.9356,-121.719,63013.0,"Brentwood, California"
246,Brisbane,California,CA,San Mateo,37.6902,-122.4021,4645.0,"Brisbane, California"
247,Buellton,California,CA,Santa Barbara,34.6152,-120.1943,5276.0,"Buellton, California"
248,Buena Park,California,CA,Orange,33.8572,-118.0046,82228.0,"Buena Park, California"
249,Burbank,California,CA,Los Angeles,34.1879,-118.3235,103411.0,"Burbank, California"
250,Burlingame,California,CA,San Mateo,37.5859,-122.3667,30071.0,"Burlingame, California"
251,Calabasas,California,CA,Los Angeles,34.1375,-118.6689,23842.0,"Calabasas, California"
252,California City,California,CA,Kern,35.1578,-117.8721,14001.0,"California City, California"
253,Calimesa,California,CA,Riverside,33.9874,-117.0542,9156.0,"Calimesa, California"
254,Calistoga,California,CA,Napa,38.5818,-122.5824,5346.0,"Calistoga, California"
255,Camarillo,California,CA,Ventura,34.223,-119.0321,76751.0,"Camarillo, California"
256,Campbell,California,CA,Santa Clara,37.2802,-121.9539,42891.0,"Campbell, California"
257,Canyon Lake,California,CA,Riverside,33.6885,-117.2621,11237.0,"Canyon Lake, California"
258,Capitola,California,CA,Santa Cruz,36.9773,-121.9537,10090.0,"Capitola, California"
259,Carlsbad,California,CA,San Diego,33.1246,-117.2834,114411.0,"Carlsbad, California"
260,Carpinteria,California,CA,Santa Barbara,34.3962,-119.5118,13449.0,"Carpinteria, California"
261,Carson,California,CA,Los Angeles,33.8374,-118.2559,91354.0,"Carson, California"
262,Cathedral City,California,CA,Riverside,33.8362,-116.4642,54812.0,"Cathedral City, California"
263,Ceres,California,CA,Stanislaus,37.5952,-120.962,48355.0,"Ceres, California"
264,Cerritos,California,CA,Los Angeles,33.8678,-118.0686,49388.0,"Cerritos, California"
265,Chino,California,CA,San Bernardino,33.9836,-117.6654,89170.0,"Chino, California"
266,Chino Hills,California,CA,San Bernardino,33.9508,-117.7254,82800.0,"Chino Hills, California"
267,Chula Vista,California,CA,San Diego,32.6281,-117.0144,268779.0,"Chula Vista, California"
268,Citrus Heights,California,CA,Sacramento,38.6948,-121.288,87665.0,"Citrus Heights, California"
269,Claremont,California,CA,Los Angeles,34.1259,-117.7153,35610.0,"Claremont, California"
270,Cloverdale,California,CA,Sonoma,38.7962,-123.0152,8854.0,"Cloverdale, California"
271,Clovis,California,CA,Fresno,36.8278,-119.683,112663.0,"Clovis, California"
272,Coachella,California,CA,Riverside,33.6905,-116.143,45658.0,"Coachella, California"
273,Coalinga,California,CA,Fresno,36.142,-120.3242,17252.0,"Coalinga, California"
274,Colma,California,CA,San Mateo,37.6767,-122.4528,1492.0,"Colma, California"
275,Colton,California,CA,San Bernardino,34.0538,-117.3255,54215.0,"Colton, California"
276,Commerce,California,CA,Los Angeles,33.9963,-118.1519,12738.0,"Commerce, California"
277,Compton,California,CA,Los Angeles,33.893,-118.2274,95804.0,"Compton, California"
278,Concord,California,CA,Contra Costa,37.9722,-122.0016,667250.0,"Concord, California"
279,Corona,California,CA,Riverside,33.8616,-117.5649,168112.0,"Corona, California"
280,Coronado,California,CA,San Diego,32.6649,-117.1604,24526.0,"Coronado, California"
281,Costa Mesa,California,CA,Orange,33.6667,-117.9135,112958.0,"Costa Mesa, California"
282,Cotati,California,CA,Sonoma,38.3278,-122.7092,7487.0,"Cotati, California"
283,Covina,California,CA,Los Angeles,34.0903,-117.8818,47787.0,"Covina, California"
284,Cudahy,California,CA,Los Angeles,33.9631,-118.183,23606.0,"Cudahy, California"
285,Culver City,California,CA,Los Angeles,34.0058,-118.3968,38913.0,"Culver City, California"
286,Cupertino,California,CA,Santa Clara,37.3168,-122.0466,59799.0,"Cupertino, California"
287,Cypress,California,CA,Orange,33.8171,-118.0386,49137.0,"Cypress, California"
288,Daly City,California,CA,San Mateo,37.6862,-122.4685,107197.0,"Daly City, California"
289,Dana Point,California,CA,Orange,33.4733,-117.6967,33782.0,"Dana Point, California"
290,Danville,California,CA,Contra Costa,37.8121,-121.9698,44933.0,"Danville, California"
291,Davis,California,CA,Yolo,38.5553,-121.737,78431.0,"Davis, California"
292,Del Mar,California,CA,San Diego,32.9635,-117.2624,4331.0,"Del Mar, California"
293,Del Rey Oaks,California,CA,Monterey,36.5913,-121.829,1518.0,"Del Rey Oaks, California"
294,Delano,California,CA,Kern,35.7662,-119.2635,52821.0,"Delano, California"
295,Desert Hot Springs,California,CA,Riverside,33.955,-116.5429,29280.0,"Desert Hot Springs, California"
296,Diamond Bar,California,CA,Los Angeles,33.9992,-117.8161,55870.0,"Diamond Bar, California"
297,Dinuba,California,CA,Tulare,36.5453,-119.3987,24455.0,"Dinuba, California"
