city_id,State Abbreviation,Average Household Income 2020/2021,"Percent Change in Household Income, 1984-2019","Average Yearly Percent Change in Household Income, 1984-2019",MinWage,City,Average House Price 2020/2021,"Percent Change in Housing Prices, 2000-2019","Average Yearly Percent Change in Housing Prices, 2000-2019",Violent Crime Total,Property Crime Total,Property Crime Per Capita,Violent Crime Per Capita,Total Crime Per Capita,State,County,TotalPop,Men,Women,VotingAgeCitizen,Employed,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,Population,city_name_id,city_state,city,state_id,state_name,county_name,lat,lng
10,CA,0.7379616486487173,0.0141441492508994,0.0141441492508995,1.139947770466883,San Francisco,3.459518706978354,1.7016682728890988,1.7016682728890982,1.5642388505199594,4.180371529918062,1.7263543083612307,0.3272361616561425,1.504332046576743,California,San Francisco County,-0.2738964007234498,-0.2597477165648235,-0.2876071921595265,-0.2298687297552899,-0.1894725270444018,-0.3455014207832774,-0.7716584316790156,-0.5215826697065579,-0.216554926302458,4.069437725578262,0.6634431795833141,1.935070225478548,3.636095936133224,-0.5806344380229578,-1.255458272215349,2.289726358186313,-0.4441047488847707,-2.1600111617953885,-1.6846506848562035,-1.6597617818305672,-5.585417912962621,-1.682826558830511,4.943509792166899,5.051128035677826,4.32070673778842,1.068614156308913,1.5163287340811682,-0.0462170316882038,-0.4459040184537688,1.1559017057953038,-0.2595703792113893,-0.612923489440394,2.0208030410782416,"San Francisco, California, San Francisco County","San Francisco, California",San Francisco,CA,California,San Francisco,37.7558,-122.4449
11,OH,-1.0507581396673422,-1.3963149571076836,-1.3963149571076834,-0.5334853665814151,Columbus,-0.6539139267277911,-0.9192668237124532,-0.9192668237124528,1.7925126869839665,3.0918858441497163,0.7457406972180644,0.4509081606001494,0.725532440799206,Ohio,Franklin County,-0.1013018258433887,-0.1062908234936482,-0.0964529395405239,-0.0485985573315561,-0.0542428889857334,-0.914965908788606,0.2077786590515222,1.073814666933512,-0.2277251961720652,-0.3571362306643875,-0.3787322594709721,-0.5021081122452015,-0.2780343228036529,0.8482739449569874,1.047928581216781,0.2343012890982246,-0.0618176883996501,0.1626207613900185,-1.0954112899934765,0.3167036423358236,0.334094199069092,-0.601969183758133,-0.1140765090308375,0.0514379569372932,-0.1165873358674458,-0.4709669141684307,-0.8377499204289213,0.3660714977205775,-0.0112354517324083,-0.8504626956069933,-1.088413884835914,-0.072143899702826,1.9782059258451397,"Columbus, Ohio, Franklin County","Columbus, Ohio",Columbus,OH,Ohio,Franklin,39.9862,-82.9855
12,TX,-0.416097945338677,-0.7552474301028702,-0.75524743010287,-1.263387054017375,Fort Worth,-0.5023822187733777,-0.037606629125511,-0.0376066291255111,1.7066178389629534,2.5608504685939524,0.2799456059094365,0.3434886001323557,0.3149916119426209,Texas,Tarrant County,0.2224617660193615,0.2178634893763807,0.2269080887710806,0.2202300456147771,0.2485625397033315,0.4812723287080653,-0.4866478467137002,0.3116979931547234,-0.1551184420196186,-0.2782873892635565,-0.0046179992976386,0.0010411723269722,-0.2277817039141298,-0.0497883143859341,0.1178971618792639,-0.3502315544696839,-0.5405697080726046,0.4385273613364494,0.5382284694163598,0.4353947774685309,0.6889459579178726,0.7877045841920667,-0.6043781714867469,-0.8132143272684224,-0.698527542248543,-0.4288689942725656,0.1684288593213591,0.5965984173900052,-0.5884183026247066,-0.1153484658921019,-0.0938016780864847,-0.6269091684853312,1.8928743683904743,"Fort Worth, Texas, Tarrant County","Fort Worth, Texas",Fort Worth,TX,Texas,Tarrant,32.7817,-97.3474
13,MI,-0.7604286820604506,-1.4175708089447432,-1.417570808944743,-0.330537092513856,Detroit,-1.131167157475918,-2.179628108731935,-2.1796281087319347,5.320823734377728,2.1761086162839454,0.7902972915791372,4.939723085708596,1.8592939825791857,Michigan,Wayne County,0.1249768078154944,0.1073053481889594,0.1421170314758802,0.226691666363708,0.0129423130469841,-0.9190501827804476,-0.7543232619315723,2.9075286181754185,-0.1607035769544222,-0.5826439170707641,-0.4321771537814484,-1.2153594215856396,-1.156810359434285,2.199172682527907,2.2843551911815267,-1.2748314028235952,1.563795512728666,0.0121262523283288,-0.6367219406991378,1.7384170218602113,-0.010125297342272,0.6154800573948203,0.1435396187002334,-0.1191397045726778,-0.0256591786203995,-0.9580999872491528,-0.0108692460848755,1.305912016372856,-0.8948240135922232,-1.1599844765395788,-0.4253390803362943,3.2750952850521187,1.5952581746072323,"Detroit, Michigan, Wayne County","Detroit, Michigan",Detroit,MI,Michigan,Wayne,42.3834,-83.1024
14,TX,-0.416097945338677,-0.7552474301028702,-0.75524743010287,-1.263387054017375,El Paso,-0.7773119582939889,-0.9436384757363752,-0.9436384757363748,0.3574259744696282,0.5872264994379021,-0.92480601126941,-0.5147391608632652,-0.8886878698428492,Texas,El Paso County,-0.2869494961990878,-0.2880473884790715,-0.2858633183794006,-0.339485944628026,-0.3419017557528676,3.6069088678930505,-2.3129589654002105,-0.753279378347232,-0.1439481721500114,-0.8176134644452404,-0.2718424708500196,-1.3112763520491737,-1.6767337212539173,1.731114810073757,2.0823512823166723,-1.3117061382823183,1.420884462080022,1.140835070290999,0.7005339314743562,0.3554072733573584,0.234416738718311,0.7105004859726117,-0.3833269134981504,0.0455559686093633,0.6199307378336305,-0.8438342046746624,-0.4897006569932899,-1.3939128697556185,1.3782788189342354,0.2881352842521619,-0.5911077814611994,0.3054694345104755,1.5544377272873384,"El Paso, Texas, El Paso County","El Paso, Texas",El Paso,TX,Texas,El Paso,31.8476,-106.43
15,TN,-1.3497490927595062,1.392322139801303,1.392322139801303,-1.263387054017375,Memphis,-0.9079391876103396,-1.8461517203272515,-1.8461517203272508,5.752440476360867,3.764336309073176,2.590182944192108,5.5801089060496425,3.500731951896214,Tennessee,Shelby County,-0.2412685395413264,-0.2541542234807991,-0.2287462099747254,-0.2125397402011161,-0.2590835274332866,-0.8974618773949996,-1.2361390093237423,3.770598857861929,-0.2444806009764759,-0.6646467121276283,-0.4321771537814484,-1.0155635952148117,-0.8201595082581312,1.7862923641435555,2.0999757844323974,-0.8255059226043385,0.6098642496489723,0.222818565014693,-0.520285413570575,1.3823436164620888,0.5374362181846855,0.5620310663198126,-0.2985628972769593,-0.4544130392646899,-0.3530005447097666,-1.2167014951808943,-0.6605612044980543,0.2485914328890427,-0.0088602136628927,-0.5630496133124491,-1.2541825859608189,1.606137585689626,1.494405806477601,"Memphis, Tennessee, Shelby County","Memphis, Tennessee",Memphis,TN,Tennessee,Shelby,35.1087,-89.9663
16,WA,1.2195214423326817,1.014212341967405,1.014212341967406,1.3144120762442588,Seattle,1.371891800956041,1.4027598586733614,1.4027598586733612,1.7802419944095358,4.1988738827970495,2.225869327498021,0.7299095806418202,2.0148481828602445,Washington,King County,0.2820755430465602,0.2966864573444459,0.267876017340161,0.3556586920698971,0.4027083725501222,-0.6850796298192419,0.2373504192089251,-0.490965604636183,-0.0210752035843325,1.5431208470956386,1.6521737243271244,1.3943043700805744,1.818208190060012,-0.9459478994505868,-1.0575215561464315,1.751628366677538,-1.1550872258617704,-1.84397269276584,-0.9754463832549568,-0.8160226255611027,-1.6355324174623391,0.0394187091419591,1.3601525574043882,1.0690219376691898,0.4835385019630605,1.0325302249696005,0.7590579124242486,0.2641076678667943,-0.2582602109620341,-0.060076719296997,0.0719670230384202,-0.8972989633541151,1.491416083499658,"Seattle, Washington, King County","Seattle, Washington",Seattle,WA,Washington,King,47.6211,-122.3244
17,CO,1.2116825469772956,-1.3312823074076148,-1.3312823074076143,0.6272363412435746,Denver,0.4060751921271064,0.5768595582789031,0.576859558278903,2.2720435618767865,4.15663378458457,2.416898135165221,1.3247488140716006,2.317820389298611,Colorado,Denver County,-0.3562801539333022,-0.3508866326078047,-0.3614885541178371,-0.3480885629305437,-0.3114343621077753,0.4380957179371696,-0.052248887160125,-0.2807835903692859,-0.015490068649529,-0.450177863517368,-0.1382302350738291,-0.0135333324019933,1.0208543306354916,-0.0098321545422873,0.1789050538183138,1.0796887427630264,-0.3583581184955853,-1.1266155329051206,-0.1709758321848863,-1.0740468323713366,-0.8939321124525288,-0.7979488176998278,0.449354892910021,0.9337362061267992,1.1109427869676811,1.5377052637199788,-0.0973542145749416,0.7118618772247174,-0.6335478259455039,-0.2756365310179053,-0.922645183711009,-1.0511414328484232,1.483090634824238,"Denver, Colorado, Denver County","Denver, Colorado",Denver,CO,Colorado,Denver,39.762,-104.8758
18,MA,1.4940279444999978,0.8088874236082151,0.8088874236082148,1.2289601713737073,Boston,0.929247693069195,1.3800910872428127,1.3800910872428125,1.2093626303515117,0.9531090402924782,-0.5871118436714019,0.3476797052569633,-0.3993215945784169,Massachusetts,Suffolk County,-0.3109556986941975,-0.3165208160934993,-0.3055325720928148,-0.3067622312680577,-0.2656097917007623,0.0127477550725336,-0.5157097489373549,0.6476582206837009,-0.1942143865632437,0.324117759038792,-0.4321771537814484,-0.0319940206170693,1.0312846309418782,0.884424756244096,0.5259721724049093,1.022328043160568,1.338710607957052,-1.4476704855700582,-1.3106424462008197,-1.1953182095721464,-4.841159542343456,-1.8016020945527496,4.805560510865745,6.509861141004476,1.0836643397935672,-1.0362818384843304,1.0290597652712845,1.0155367617892512,-0.5812925884161598,-1.1544573018800686,-0.7568764825861042,0.3194551135554127,1.4729942401934624,"Boston, Massachusetts, Suffolk County","Boston, Massachusetts",Boston,MA,Massachusetts,Suffolk,42.3188,-71.0852
19,OK,-1.576738340365161,-1.3377239490162738,-1.3377239490162736,-1.263387054017375,Oklahoma City,-0.7742318552252857,-0.544533604373394,-0.5445336043733938,1.3760882310453595,2.612133517409667,1.2337019476922249,0.6082798583152794,1.1665683172283323,Oklahoma,Oklahoma County,-0.3138298805296851,-0.3153774495690005,-0.3123053724653279,-0.3131637638798348,-0.3207955393984782,-0.2118873144787484,-0.1475923207710622,0.3985842588949762,1.0903666484415806,-0.4880253073897669,-0.3252873651604959,-0.7960600610522023,-0.5246579990209264,0.7740696481045001,0.8188100537123489,-0.5223136532770586,-0.1725737526523481,0.3733130740763827,1.279188187507214,-0.0161475844493781,0.5613588086688738,1.126214861000449,-0.5811096180142631,-0.2073695294916284,-0.7803628837708849,-0.8498481932312147,-1.0297043626873608,-0.1703469115102031,0.2191626410106075,-0.0821854179350389,-0.2595703792113893,-0.3238861225116938,1.371850052213352,"Oklahoma City, Oklahoma, Oklahoma County","Oklahoma City, Oklahoma",Oklahoma City,OK,Oklahoma,Oklahoma,35.4676,-97.5136
20,OR,0.7111061738200798,1.8902143333612675,1.8902143333612675,0.694885765932761,Portland,0.3759666929331722,1.160919843638282,1.1609198436382815,1.3028536213947908,3.644398227388163,2.369436547151914,0.5473318931563541,2.088674280521104,Oregon,Multnomah County,-0.307508631494401,-0.3048440729259801,-0.3100722355003971,-0.2743804480218931,-0.272030748548243,-0.6185643105235376,0.7400703418847765,-0.5596471289832401,0.0068504710896853,0.0765323970401827,0.9841125454461715,0.045430036705664,0.596801951879566,0.0643721423101998,-0.412193632524481,1.195775872910859,-0.4405319726185541,-1.4426540019346676,-0.9754463832549568,-0.4909121249802082,-2.155184244091078,-0.1031119337247281,1.1141707064095594,1.574872933871173,4.166128870468441,1.459523412484801,0.1346786277154797,0.0424471681846536,-0.3437687814645967,0.6750375104178937,0.4035044252882298,-0.2166625831671763,1.368539899595668,"Portland, Oregon, Multnomah County","Portland, Oregon",Portland,OR,Oregon,Multnomah,45.5371,-122.65
21,WI,-0.3438542986374955,0.7787584223790097,0.7787584223790096,-1.263387054017375,Milwaukee,-0.7998412543211588,-0.9808586642084236,-0.9808586642084234,3.361603153327005,2.005779882224327,0.9377602693726024,3.306216996431324,1.5817481891468372,Wisconsin,Milwaukee County,-0.2329594847102244,-0.2398054237426402,-0.2262990203664425,-0.2022124492952914,-0.2364321809695907,-0.3950961763984956,-0.4626845238275289,1.5281057135182623,-0.0490008782583505,-0.3681750684605038,-0.4588996009366864,-1.0708830455499936,-0.8191513319537638,1.4894751767336063,1.2878929561770442,-0.5742114291078545,1.3029828452948922,-0.6199506857307673,-0.9472193463753054,1.1552823144690834,-0.3370673672928328,0.0750513698586312,0.5291327905299656,0.6808107080258076,-0.4075574390579943,-0.8859321245705272,-0.6268109728921749,1.0443526267479284,-0.5195363986087536,-1.3700171136009769,-0.7568764825861042,0.6737589826938194,1.3390947044865882,"Milwaukee, Wisconsin, Milwaukee County","Milwaukee, Wisconsin",Milwaukee,WI,Wisconsin,Milwaukee,43.0642,-87.9675
22,AZ,-0.3174827062382028,1.0273718396985418,1.027371839698542,0.7126882461141262,Tucson,-0.4823626568771957,-0.5274978164260776,-0.5274978164260774,1.1930017069189376,1.9427172003859772,1.0747912561169632,0.765433425356908,1.0738703007234844,Arizona,Pima County,-0.2104914705500895,-0.2101589200798487,-0.2107989879349726,-0.1692340766873856,-0.2560454549626354,0.780591265538735,-0.1552401897772871,-0.7350746369540361,1.3975490698557775,-0.5605662414785315,-0.1649526822290673,-0.7694396163952769,-0.4959656370271065,0.58380222027761,0.6588338037388403,-0.0565994017428142,0.9671418762705802,0.5739724194919696,0.0442553240224568,-0.9218125503532986,-0.0074672317329165,0.1938269055808701,-0.2736323042707266,-0.2132515178195583,1.4564697845064578,0.0883340215909167,-0.2618865936536041,-1.1789021850639425,1.0409950130630157,0.5036950959730697,0.5692731264131349,0.7623349499784208,1.1301059158810638,"Tucson, Arizona, Pima County","Tucson, Arizona",Tucson,AZ,Arizona,Pima,32.1541,-110.8787
23,CA,0.7379616486487173,0.0141441492508994,0.0141441492508995,1.139947770466883,Fresno,-0.3242024529897425,0.6328550624468179,0.6328550624468177,1.0827602466470705,1.531500920323078,0.6164294111576403,0.6706686833721156,0.6725546841634018,California,Fresno County,-0.2262950365480246,-0.2201044082657842,-0.232286378590492,-0.2765586429937181,-0.294697005797071,1.7596500881544537,-1.327403579464693,-0.5852992645827433,-0.0378306083887433,0.5433175381331019,-0.0313404464528767,-0.7782904709695002,-1.215389146266406,1.9670464205791007,2.0864184751126094,-1.2434195911365344,0.5276903955260024,-0.5597528821060911,2.447081838402799,0.4637774402176565,0.1134747534926972,1.720092539611645,-0.4913594831918254,-0.4955869575602002,0.5471882120359933,-0.3446731544808361,-0.6964208255793016,-1.1212704551465846,1.0481207272715627,0.3323526815282456,0.7350418275380398,1.666742194884353,1.0837809451070433,"Fresno, California, Fresno County","Fresno, California",Fresno,CA,California,Fresno,36.783,-119.7939
24,CA,0.7379616486487173,0.0141441492508994,0.0141441492508995,1.139947770466883,Sacramento,0.037449958272978,0.9340006978300448,0.9340006978300444,1.077696151298893,1.2665186704098614,0.3370122593130219,0.7233617426669497,0.4549081050274383,California,Sacramento County,0.0059558826928059,0.0013782915700592,0.0103977715995658,0.0361207087105267,-0.0386163861673653,0.065259849253353,-0.4586056603575423,-0.2377542016217322,-0.0936819577367791,1.2103787363841318,1.9461206430347435,-0.0789313459326694,-0.1898995760934322,0.2907903814241993,0.2249999055055959,0.131871468379549,0.4598076464678977,0.4836757140549561,-0.1603906933550172,-0.7128129428370091,-0.0074672317329165,0.5026432984586922,-0.2536878298657405,-0.1367856695564678,0.4107959761654233,0.3168655867398974,0.2085072593533405,-1.961363748941899,1.8485759566983304,0.5755483665467056,0.5692731264131349,0.8882060613828545,0.9972706643347587,"Sacramento, California, Sacramento County","Sacramento, California",Sacramento,CA,California,Sacramento,38.5677,-121.4685
25,CA,0.7379616486487173,0.0141441492508994,0.0141441492508995,1.139947770466883,Long Beach,0.9389965974038365,1.7644608693243853,1.7644608693243844,0.6086830128984415,1.083160948310056,0.3383010634953408,0.220205395626397,0.3330072420228157,California,Los Angeles County,3.823856390267583,3.826669450074713,3.820850223284808,3.759571544315969,3.818642504624708,1.5612710656935809,-1.5415439116389906,-0.340362744019745,-0.149533307084815,1.2608419948806635,0.15571668363379,0.0283456929506592,-0.0938375429746072,0.3668973525549551,0.3415927656557807,-0.239607348093514,0.2883143856895257,0.1726537286607976,-0.2239015263342332,0.3218641264720282,-0.4513641884950615,0.0869289234308549,0.396169627830058,0.0926118752328037,0.2562181088454444,0.2507117126178244,1.1282010706135548,-0.2390616664116672,-0.5124106844002068,1.7859996169794967,0.0719670230384202,0.4173548668699723,0.967922742509172,"Long Beach, California, Los Angeles County","Long Beach, California",Long Beach,CA,California,Los Angeles,33.7977,-118.167
